1,987059541568311296
1,988425628994154496
988425628994154496,988428580160983046
1,987056795259691010
1,987344087526223872
1,989726973889953792
1,990641875194441729
1,991046610724511745
991046610724511745,991261323177668609
991046610724511745,991084624498561024
991046610724511745,991083486097346560
1,991090479541444609
1,991628358013288449
1,991630370859880448
1,991636071686402049
1,993848514265452545
1,991654496337059840
991654496337059840,991658078310453249
1,992071663473823745
1,976544748910477312
1,976621849093144576
1,976766661813563392
1,978220513972621313
1,978365420007718913
1,978525391651418113
1,978665123387727872
978665123387727872,978665916568358917
1,982267164634656769
1,996899281817645056
1,997096246488772609
1,997536777857617921
1,998728208555167749
1,998735403652792320
1,998865375126216704
1,999007560245137409
1,999824209005174784
1,1000195432310505477
1,1000241356244111361
1,1000258385202335744
1,1000500748587679744
1,1000529432367583237
1,1000739301108269057
1,1000940151907012618
1,1001046537164722176
1,1001047382975504384
1,1001055428992790528
1,1001184332311138304
1,1001424255010201602
1,1001546911923523584
1,1001852291006185472
1,1001855876246966272
1,1001862084680994816
1,1001929726607413254
1,1002136053493350400
1,1002136171210792960
1,1002139223120580608
1,1003623750640721920
1,1004248946963775489
1,1004759387678953472
1,1004902821026828289
1,1005615703393755138
1,1005617441513377792
1,1005771044223967232
1,1005771056550957056
1,1006061066542026752
1,1006523857413566465
1,1007894656787632129
1,1008199212096524288
1,1008229923050401792
1,1010049457919053825
1,1010053488431194112
1,1010139767554609152
1,1010140712430637056
1,1010535924684374016
1,1011304545958281216
1,1015160877073362945
1,1015247745752461315
1,1015439084133724160
1,1016976574321750017
1,1019145701509304320
1,1019579791756943362
1,1048784568428294145
